Subject,Item,timeReceipt,IbexItemNum,Block,WordNum,Word,EventTime,CondCode,Critical,Correct,QuestionText,QuestionCondition,ReadingTime,Sentence,Condition,Region,ReactionTime,Accuracy,precritRT
37,30,1636996843,50,2,7,Staatsanwalt,1636995250209,151,7,"","","",288,Am Ende konsultierte der Richter den Staatsanwalt und danach ließ er den ersten Zeugen herein.,A,Critical,,,376
37,30,1636996843,50,2,8,und,1636995250209,151,7,"","","",263,Am Ende konsultierte der Richter den Staatsanwalt und danach ließ er den ersten Zeugen herein.,A,Spillover,,,376
37,30,1636996843,50,2,9,danach,1636995250209,151,7,"","","",257,Am Ende konsultierte der Richter den Staatsanwalt und danach ließ er den ersten Zeugen herein.,A,Post-spillover,,,376
37,31,1636996843,14,1,4,Braut,1636994319537,152,6,D,Hat der Pfarrer den Ring übergeben?,continuation,424,Glücklich bewunderte die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.,B,Pre-critical_2,2099,1,336
37,31,1636996843,14,1,5,den,1636994319537,152,6,D,Hat der Pfarrer den Ring übergeben?,continuation,336,Glücklich bewunderte die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.,B,Pre-critical,2099,1,336
37,31,1636996843,14,1,6,Bräutigam,1636994319537,152,6,D,Hat der Pfarrer den Ring übergeben?,continuation,337,Glücklich bewunderte die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.,B,Critical,2099,1,336
37,31,1636996843,14,1,7,und,1636994319537,152,6,D,Hat der Pfarrer den Ring übergeben?,continuation,407,Glücklich bewunderte die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.,B,Spillover,2099,1,336
37,31,1636996843,14,1,8,dann,1636994319537,152,6,D,Hat der Pfarrer den Ring übergeben?,continuation,344,Glücklich bewunderte die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.,B,Post-spillover,2099,1,336
37,32,1636996843,31,1,4,Burgfräulein,1636994687421,153,6,"","","",264,Daraufhin entleerte das Burgfräulein den Umhang und dann wünschte es dem Ritter viel Erfolg.,C,Pre-critical_2,,,256
37,32,1636996843,31,1,5,den,1636994687421,153,6,"","","",256,Daraufhin entleerte das Burgfräulein den Umhang und dann wünschte es dem Ritter viel Erfolg.,C,Pre-critical,,,256
37,32,1636996843,31,1,6,Umhang,1636994687421,153,6,"","","",240,Daraufhin entleerte das Burgfräulein den Umhang und dann wünschte es dem Ritter viel Erfolg.,C,Critical,,,256
37,32,1636996843,31,1,7,und,1636994687421,153,6,"","","",232,Daraufhin entleerte das Burgfräulein den Umhang und dann wünschte es dem Ritter viel Erfolg.,C,Spillover,,,256
37,32,1636996843,31,1,8,dann,1636994687421,153,6,"","","",224,Daraufhin entleerte das Burgfräulein den Umhang und dann wünschte es dem Ritter viel Erfolg.,C,Post-spillover,,,256
37,33,1636996843,27,1,4,Aufsichtsperson,1636994594092,151,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,258,Daraufhin begleitete die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,A,Pre-critical_2,4252,1,239
37,33,1636996843,27,1,5,die,1636994594092,151,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,239,Daraufhin begleitete die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,A,Pre-critical,4252,1,239
37,33,1636996843,27,1,6,Besucherin,1636994594092,151,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,231,Daraufhin begleitete die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,A,Critical,4252,1,239
37,33,1636996843,27,1,7,und,1636994594092,151,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,240,Daraufhin begleitete die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,A,Spillover,4252,1,239
37,33,1636996843,27,1,8,währenddessen,1636994594092,151,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,232,Daraufhin begleitete die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,A,Post-spillover,4252,1,239
37,34,1636996843,20,1,4,Händler,1636994458556,153,6,"","","",368,Dann versiegelte der Händler die Sklaven und anschließend ging er weiter zu den Gewürzen.,C,Pre-critical_2,,,312
37,34,1636996843,20,1,5,die,1636994458556,153,6,"","","",312,Dann versiegelte der Händler die Sklaven und anschließend ging er weiter zu den Gewürzen.,C,Pre-critical,,,312
37,34,1636996843,20,1,6,Sklaven,1636994458556,153,6,"","","",304,Dann versiegelte der Händler die Sklaven und anschließend ging er weiter zu den Gewürzen.,C,Critical,,,312
37,34,1636996843,20,1,7,und,1636994458556,153,6,"","","",320,Dann versiegelte der Händler die Sklaven und anschließend ging er weiter zu den Gewürzen.,C,Spillover,,,312
37,34,1636996843,20,1,8,anschließend,1636994458556,153,6,"","","",304,Dann versiegelte der Händler die Sklaven und anschließend ging er weiter zu den Gewürzen.,C,Post-spillover,,,312
37,35,1636996843,69,2,4,Kind,1636995662768,152,6,K,Hat das Kind den Teddybären entlohnt?,manipulation,263,Dann entlohnte das Kind den Teddybären und dann lachte es vor Freude.,B,Pre-critical_2,2164,1,208
37,35,1636996843,69,2,5,den,1636995662768,152,6,K,Hat das Kind den Teddybären entlohnt?,manipulation,208,Dann entlohnte das Kind den Teddybären und dann lachte es vor Freude.,B,Pre-critical,2164,1,208
37,35,1636996843,69,2,6,Teddybären,1636995662768,152,6,K,Hat das Kind den Teddybären entlohnt?,manipulation,232,Dann entlohnte das Kind den Teddybären und dann lachte es vor Freude.,B,Critical,2164,1,208
37,35,1636996843,69,2,7,und,1636995662768,152,6,K,Hat das Kind den Teddybären entlohnt?,manipulation,264,Dann entlohnte das Kind den Teddybären und dann lachte es vor Freude.,B,Spillover,2164,1,208
37,35,1636996843,69,2,8,dann,1636995662768,152,6,K,Hat das Kind den Teddybären entlohnt?,manipulation,217,Dann entlohnte das Kind den Teddybären und dann lachte es vor Freude.,B,Post-spillover,2164,1,208
37,36,1636996843,37,1,4,Hundeliebhaberin,1636994994019,151,6,"","","",239,Daraufhin entlohnte die Hundeliebhaberin den Nachbarn und außerdem bedankte sie sich für seine Zeit.,A,Pre-critical_2,,,280
37,36,1636996843,37,1,5,den,1636994994019,151,6,"","","",280,Daraufhin entlohnte die Hundeliebhaberin den Nachbarn und außerdem bedankte sie sich für seine Zeit.,A,Pre-critical,,,280
37,36,1636996843,37,1,6,Nachbarn,1636994994019,151,6,"","","",297,Daraufhin entlohnte die Hundeliebhaberin den Nachbarn und außerdem bedankte sie sich für seine Zeit.,A,Critical,,,280
37,36,1636996843,37,1,7,und,1636994994019,151,6,"","","",287,Daraufhin entlohnte die Hundeliebhaberin den Nachbarn und außerdem bedankte sie sich für seine Zeit.,A,Spillover,,,280
37,36,1636996843,37,1,8,außerdem,1636994994019,151,6,"","","",280,Daraufhin entlohnte die Hundeliebhaberin den Nachbarn und außerdem bedankte sie sich für seine Zeit.,A,Post-spillover,,,280
37,37,1636996843,73,2,4,Schuhverkäufer,1636995743726,152,6,D,Hatte der Kunde den Diebstahl mitbekommen?,paragraph,256,Dann verfolgte der Schuhverkäufer den Kunden und sofort erzählte er ihm von dem beobachteten Diebstahl.,B,Pre-critical_2,3700,1,256
37,37,1636996843,73,2,5,den,1636995743726,152,6,D,Hatte der Kunde den Diebstahl mitbekommen?,paragraph,256,Dann verfolgte der Schuhverkäufer den Kunden und sofort erzählte er ihm von dem beobachteten Diebstahl.,B,Pre-critical,3700,1,256
37,37,1636996843,73,2,6,Kunden,1636995743726,152,6,D,Hatte der Kunde den Diebstahl mitbekommen?,paragraph,264,Dann verfolgte der Schuhverkäufer den Kunden und sofort erzählte er ihm von dem beobachteten Diebstahl.,B,Critical,3700,1,256
37,37,1636996843,73,2,7,und,1636995743726,152,6,D,Hatte der Kunde den Diebstahl mitbekommen?,paragraph,256,Dann verfolgte der Schuhverkäufer den Kunden und sofort erzählte er ihm von dem beobachteten Diebstahl.,B,Spillover,3700,1,256
37,37,1636996843,73,2,8,sofort,1636995743726,152,6,D,Hatte der Kunde den Diebstahl mitbekommen?,paragraph,241,Dann verfolgte der Schuhverkäufer den Kunden und sofort erzählte er ihm von dem beobachteten Diebstahl.,B,Post-spillover,3700,1,256
37,38,1636996843,39,1,4,Eskimo,1636995024428,151,6,"","","",240,Dann ermahnte der Eskimo die Freundin und danach lud er sein Gewehr neu.,A,Pre-critical_2,,,232
37,38,1636996843,39,1,5,die,1636995024428,151,6,"","","",232,Dann ermahnte der Eskimo die Freundin und danach lud er sein Gewehr neu.,A,Pre-critical,,,232
37,38,1636996843,39,1,6,Freundin,1636995024428,151,6,"","","",432,Dann ermahnte der Eskimo die Freundin und danach lud er sein Gewehr neu.,A,Critical,,,232
37,38,1636996843,39,1,7,und,1636995024428,151,6,"","","",280,Dann ermahnte der Eskimo die Freundin und danach lud er sein Gewehr neu.,A,Spillover,,,232
37,38,1636996843,39,1,8,danach,1636995024428,151,6,"","","",232,Dann ermahnte der Eskimo die Freundin und danach lud er sein Gewehr neu.,A,Post-spillover,,,232
37,39,1636996843,40,1,4,Tänzerin,1636995045742,151,6,D,Hat die Babysitterin die Tochter bezahlt?,manipulation,240,Dann vergütete die Tänzerin die Babysitterin und anschließend schickte sie diese nach Hause.,A,Pre-critical_2,4404,1,680
37,39,1636996843,40,1,5,die,1636995045742,151,6,D,Hat die Babysitterin die Tochter bezahlt?,manipulation,680,Dann vergütete die Tänzerin die Babysitterin und anschließend schickte sie diese nach Hause.,A,Pre-critical,4404,1,680
37,39,1636996843,40,1,6,Babysitterin,1636995045742,151,6,D,Hat die Babysitterin die Tochter bezahlt?,manipulation,368,Dann vergütete die Tänzerin die Babysitterin und anschließend schickte sie diese nach Hause.,A,Critical,4404,1,680
37,39,1636996843,40,1,7,und,1636995045742,151,6,D,Hat die Babysitterin die Tochter bezahlt?,manipulation,1081,Dann vergütete die Tänzerin die Babysitterin und anschließend schickte sie diese nach Hause.,A,Spillover,4404,1,680
37,39,1636996843,40,1,8,anschließend,1636995045742,151,6,D,Hat die Babysitterin die Tochter bezahlt?,manipulation,255,Dann vergütete die Tänzerin die Babysitterin und anschließend schickte sie diese nach Hause.,A,Post-spillover,4404,1,680
37,40,1636996843,115,3,5,mit,1636996711751,152,7,"","","",239,Dann feierte der Minister mit dem Präsidenten und dabei besprachen sie genauere Details.,B,Pre-critical_2,,,240
37,40,1636996843,115,3,6,dem,1636996711751,152,7,"","","",240,Dann feierte der Minister mit dem Präsidenten und dabei besprachen sie genauere Details.,B,Pre-critical,,,240
37,40,1636996843,115,3,7,Präsidenten,1636996711751,152,7,"","","",248,Dann feierte der Minister mit dem Präsidenten und dabei besprachen sie genauere Details.,B,Critical,,,240
37,40,1636996843,115,3,8,und,1636996711751,152,7,"","","",240,Dann feierte der Minister mit dem Präsidenten und dabei besprachen sie genauere Details.,B,Spillover,,,240
37,40,1636996843,115,3,9,dabei,1636996711751,152,7,"","","",240,Dann feierte der Minister mit dem Präsidenten und dabei besprachen sie genauere Details.,B,Post-spillover,,,240
37,41,1636996843,96,3,5,Trainerin,1636996332609,153,7,D,Hat die Trainerin den Pokal in den Schrank gestellt?,continuation,329,Im Hotel verspeiste die Trainerin den Pokal und anschließend stellte sie ihn auf den Tisch.,C,Pre-critical_2,2521,1,264
37,41,1636996843,96,3,6,den,1636996332609,153,7,D,Hat die Trainerin den Pokal in den Schrank gestellt?,continuation,264,Im Hotel verspeiste die Trainerin den Pokal und anschließend stellte sie ihn auf den Tisch.,C,Pre-critical,2521,1,264
37,41,1636996843,96,3,7,Pokal,1636996332609,153,7,D,Hat die Trainerin den Pokal in den Schrank gestellt?,continuation,256,Im Hotel verspeiste die Trainerin den Pokal und anschließend stellte sie ihn auf den Tisch.,C,Critical,2521,1,264
37,41,1636996843,96,3,8,und,1636996332609,153,7,D,Hat die Trainerin den Pokal in den Schrank gestellt?,continuation,263,Im Hotel verspeiste die Trainerin den Pokal und anschließend stellte sie ihn auf den Tisch.,C,Spillover,2521,1,264
37,41,1636996843,96,3,9,anschließend,1636996332609,153,7,D,Hat die Trainerin den Pokal in den Schrank gestellt?,continuation,241,Im Hotel verspeiste die Trainerin den Pokal und anschließend stellte sie ihn auf den Tisch.,C,Post-spillover,2521,1,264
37,42,1636996843,35,1,4,Autor,1636994960039,151,6,"","","",232,Daraufhin nahm der Autor den Ball und wieder warf er ihn einige Meter weit.,A,Pre-critical_2,,,256
37,42,1636996843,35,1,5,den,1636994960039,151,6,"","","",256,Daraufhin nahm der Autor den Ball und wieder warf er ihn einige Meter weit.,A,Pre-critical,,,256
37,42,1636996843,35,1,6,Ball,1636994960039,151,6,"","","",248,Daraufhin nahm der Autor den Ball und wieder warf er ihn einige Meter weit.,A,Critical,,,256
37,42,1636996843,35,1,7,und,1636994960039,151,6,"","","",265,Daraufhin nahm der Autor den Ball und wieder warf er ihn einige Meter weit.,A,Spillover,,,256
37,42,1636996843,35,1,8,wieder,1636994960039,151,6,"","","",248,Daraufhin nahm der Autor den Ball und wieder warf er ihn einige Meter weit.,A,Post-spillover,,,256
37,43,1636996843,116,3,4,Oma,1636996723399,153,6,D,Hat die Oma das Kaninchen gemalt?,manipulation,208,Daraufhin strickte die Oma das Kaninchen und nebenbei tröstete sie das Kleinkind.,C,Pre-critical_2,2051,1,208
37,43,1636996843,116,3,5,das,1636996723399,153,6,D,Hat die Oma das Kaninchen gemalt?,manipulation,208,Daraufhin strickte die Oma das Kaninchen und nebenbei tröstete sie das Kleinkind.,C,Pre-critical,2051,1,208
37,43,1636996843,116,3,6,Kaninchen,1636996723399,153,6,D,Hat die Oma das Kaninchen gemalt?,manipulation,208,Daraufhin strickte die Oma das Kaninchen und nebenbei tröstete sie das Kleinkind.,C,Critical,2051,1,208
37,43,1636996843,116,3,7,und,1636996723399,153,6,D,Hat die Oma das Kaninchen gemalt?,manipulation,224,Daraufhin strickte die Oma das Kaninchen und nebenbei tröstete sie das Kleinkind.,C,Spillover,2051,1,208
37,43,1636996843,116,3,8,nebenbei,1636996723399,153,6,D,Hat die Oma das Kaninchen gemalt?,manipulation,240,Daraufhin strickte die Oma das Kaninchen und nebenbei tröstete sie das Kleinkind.,C,Post-spillover,2051,1,208
37,44,1636996843,65,2,4,Geschäftsführer,1636995589970,152,6,"","","",248,Letztendlich umarmte der Geschäftsführer den Torwart und dann fuhr er immer noch wütend nach Hause.,B,Pre-critical_2,,,272
37,44,1636996843,65,2,5,den,1636995589970,152,6,"","","",272,Letztendlich umarmte der Geschäftsführer den Torwart und dann fuhr er immer noch wütend nach Hause.,B,Pre-critical,,,272
37,44,1636996843,65,2,6,Torwart,1636995589970,152,6,"","","",274,Letztendlich umarmte der Geschäftsführer den Torwart und dann fuhr er immer noch wütend nach Hause.,B,Critical,,,272
37,44,1636996843,65,2,7,und,1636995589970,152,6,"","","",262,Letztendlich umarmte der Geschäftsführer den Torwart und dann fuhr er immer noch wütend nach Hause.,B,Spillover,,,272
37,44,1636996843,65,2,8,dann,1636995589970,152,6,"","","",264,Letztendlich umarmte der Geschäftsführer den Torwart und dann fuhr er immer noch wütend nach Hause.,B,Post-spillover,,,272
37,45,1636996843,81,2,4,Referendar,1636995916318,151,6,D,Hat der Referendar beim Gewinnspiel verloren?,continuation,258,Amüsiert kaufte der Referendar die Lose und tatsächlich gewann er einen Preis.,A,Pre-critical_2,2998,1,238
37,45,1636996843,81,2,5,die,1636995916318,151,6,D,Hat der Referendar beim Gewinnspiel verloren?,continuation,238,Amüsiert kaufte der Referendar die Lose und tatsächlich gewann er einen Preis.,A,Pre-critical,2998,1,238
37,45,1636996843,81,2,6,Lose,1636995916318,151,6,D,Hat der Referendar beim Gewinnspiel verloren?,continuation,232,Amüsiert kaufte der Referendar die Lose und tatsächlich gewann er einen Preis.,A,Critical,2998,1,238
37,45,1636996843,81,2,7,und,1636995916318,151,6,D,Hat der Referendar beim Gewinnspiel verloren?,continuation,240,Amüsiert kaufte der Referendar die Lose und tatsächlich gewann er einen Preis.,A,Spillover,2998,1,238
37,45,1636996843,81,2,8,tatsächlich,1636995916318,151,6,D,Hat der Referendar beim Gewinnspiel verloren?,continuation,232,Amüsiert kaufte der Referendar die Lose und tatsächlich gewann er einen Preis.,A,Post-spillover,2998,1,238
37,46,1636996843,58,2,4,Doktor,1636995431542,152,6,"","","",240,Dann verwechselte der Doktor die Spritzen und anschließend begann er mit der Impfung.,B,Pre-critical_2,,,240
37,46,1636996843,58,2,5,die,1636995431542,152,6,"","","",240,Dann verwechselte der Doktor die Spritzen und anschließend begann er mit der Impfung.,B,Pre-critical,,,240
37,46,1636996843,58,2,6,Spritzen,1636995431542,152,6,"","","",232,Dann verwechselte der Doktor die Spritzen und anschließend begann er mit der Impfung.,B,Critical,,,240
37,46,1636996843,58,2,7,und,1636995431542,152,6,"","","",216,Dann verwechselte der Doktor die Spritzen und anschließend begann er mit der Impfung.,B,Spillover,,,240
37,46,1636996843,58,2,8,anschließend,1636995431542,152,6,"","","",248,Dann verwechselte der Doktor die Spritzen und anschließend begann er mit der Impfung.,B,Post-spillover,,,240
37,47,1636996843,34,1,4,Soldat,1636994935655,153,6,D,Wollte der Soldat die Frau an anderen Zivilisten vorbei schmuggeln?,paragraph,305,Schnell durchkämmte der Soldat die Waffe und sofort ging er in Deckung.,C,Pre-critical_2,5787,1,296
37,47,1636996843,34,1,5,die,1636994935655,153,6,D,Wollte der Soldat die Frau an anderen Zivilisten vorbei schmuggeln?,paragraph,296,Schnell durchkämmte der Soldat die Waffe und sofort ging er in Deckung.,C,Pre-critical,5787,1,296
37,47,1636996843,34,1,6,Waffe,1636994935655,153,6,D,Wollte der Soldat die Frau an anderen Zivilisten vorbei schmuggeln?,paragraph,240,Schnell durchkämmte der Soldat die Waffe und sofort ging er in Deckung.,C,Critical,5787,1,296
37,47,1636996843,34,1,7,und,1636994935655,153,6,D,Wollte der Soldat die Frau an anderen Zivilisten vorbei schmuggeln?,paragraph,288,Schnell durchkämmte der Soldat die Waffe und sofort ging er in Deckung.,C,Spillover,5787,1,296
